prom_peak,gene,celltype,mean_frac_open,odds
22:39915591-39917278,ATF4,alpha,0.108882274523148,0.611324272800106
22:39928614-39929191,RPS19BP1,alpha,0.078910919337022,1.08491826798383
22:40342557-40343322,GRAP2,alpha,0.0199803719905454,4.23341008288281
22:40390633-40391550,FAM83F,alpha,0.0521250827915967,0.838268184728609
22:40440055-40441760,TNRC6B,alpha,0.151356075238452,0.777398946607178
22:40741921-40742983,ADSL,alpha,0.0576468672747773,0.841770203643593
22:40766232-40767104,SGSM3,alpha,0.0436173611094177,0.712401417331734
22:41032232-41033416,MKL1,alpha,0.13881339454081,0.658225822727302
22:41075332-41075754,MCHR1,alpha,0.00697709709168198,0.790108322767667
22:41214723-41215931,SLC25A17,alpha,0.060177462415757,0.779688030482217
22:41252117-41253379,ST13,alpha,0.0808250441695864,0.748514273726318
22:41252117-41253379,XPNPEP3,alpha,0.0808250441695864,0.748514273726318
22:41346807-41347905,RBX1,alpha,0.146063696867303,0.69672064870941
22:41487251-41488796,EP300,alpha,0.143207375059486,0.801266990913167
22:41600959-41601618,L3MBTL2,alpha,0.0461427041071948,0.680428680354873
22:41681384-41682858,RANGAP1,alpha,0.130916891023844,0.765579353429124
22:41697123-41697998,ZC3H7B,alpha,0.0576626237043854,0.755538020489562
22:41776993-41778393,TEF,alpha,0.120670147211947,0.702975624190388
22:41842639-41843636,TOB2,alpha,0.0764205593645057,0.560806983573432
22:41864403-41865685,PHF5A,alpha,0.0690161629079766,0.690264758641581
22:41864403-41865685,ACO2,alpha,0.0690161629079766,0.690264758641581
22:41939837-41940863,POLR3H,alpha,0.0923607201963849,0.735561996563839
22:41956808-41957095,CSDC2,alpha,0.00610495995522173,0.79027094159536
22:41985699-41986336,PMM1,alpha,0.131661194746281,0.846282204548333
22:42016243-42017843,DESI1,alpha,0.0946548751049724,0.54940062878303
22:42016243-42017843,XRCC6,alpha,0.0946548751049724,0.54940062878303
22:42084210-42085108,NHP2L1,alpha,0.0440026433286433,0.727978409860471
22:42196157-42197146,CCDC134,alpha,0.0459395587111766,0.73711224168721
22:42228542-42229913,SREBF2,alpha,0.125780388759888,0.768355871914601
22:42310604-42311303,SHISA8,alpha,0.0110225603935506,1.84188617326681
22:42322070-42322411,TNFRSF13C,alpha,0.0034832964026383,1.38639251888592
22:42342179-42343316,CENPM,alpha,0.0551582892794191,0.676432750707836
22:42372367-42373568,SEPT3,alpha,0.0307331973153295,0.652765946391239
22:42394187-42395137,WBP2NL,alpha,0.0437189338074268,0.68300277210421
22:42466466-42467357,NAGA,alpha,0.0725695191494079,0.828906284520293
22:42470273-42470707,FAM109B,alpha,0.011616240151997,1.17118399183014
22:42475217-42476622,SMDT1,alpha,0.144069007909541,0.826551923447354
22:42486082-42487403,NDUFA6,alpha,0.122789199417688,0.735621406117012
22:42739201-42740138,TCF20,alpha,0.0233550615748139,0.772095497326636
22:42915449-42916400,RRP7A,alpha,0.032889014523489,0.490059210299233
22:42949576-42950198,SERHL2,alpha,0.0436926730914134,0.864211644230313
22:43010370-43012042,POLDIP3,alpha,0.119899582773495,0.691180666650093
22:43044444-43045805,CYB5R3,alpha,0.0553246696730185,0.824031111457632
22:43252265-43253576,ARFGAP3,alpha,0.0744416268363509,0.699347294009311
22:43410846-43411677,PACSIN2,alpha,0.0742227250107247,0.801735798680208
22:43485027-43485641,TTLL1,alpha,0.0365439434629293,0.696812730788751
22:43506268-43507539,BIK,alpha,0.0110330646799559,1.26946793024727
22:43538811-43539629,MCAT,alpha,0.0237350916508368,0.872291412915988
22:43547238-43548014,TSPO,alpha,0.0132799502997192,0.701582218426019
22:43582682-43583908,TTLL12,alpha,0.0643945582544277,1.03731676865969
22:43739234-43739781,SCUBE1,alpha,0.0136809889485528,0.474393496852673
22:44207676-44208689,EFCAB6,alpha,0.0252972291005498,0.726203562067287
22:44257117-44258860,SULT4A1,alpha,0.0330553949170884,0.68899289053963
22:44287500-44288282,PNPLA5,alpha,0.00660231915886176,0.353978547184114
22:44319324-44320072,PNPLA3,alpha,0.0284057475703679,0.659317593712262
22:44350969-44351796,SAMM50,alpha,0.0348487204559911,1.17563793478442
22:44419706-44420867,PARVB,alpha,0.0281115337627461,0.691174295151087
22:44893557-44894522,LDOC1L,alpha,0.0595032185321123,0.758836578660234
22:45097785-45098622,PRR5,alpha,0.034901241888018,0.657629732741747
22:45097785-45098622,PRR5-ARHGAP8,alpha,0.034901241888018,0.657629732741747
22:45097785-45098622,ARHGAP8,alpha,0.034901241888018,0.657629732741747
22:45404343-45406308,PHF21B,alpha,0.0448414856287294,0.40128155336759
22:45559013-45560599,NUP50,alpha,0.0447346607875176,0.442893687639364
22:45636448-45637175,KIAA0930,alpha,0.041514065333285,0.536790723565814
22:45680596-45681097,UPK3A,alpha,0.0208087100042261,1.25539179615314
22:45705329-45706099,FAM118A,alpha,0.0854098838207164,0.646591600689573
22:45809275-45810130,SMC1B,alpha,0.00899982874261626,1.31385650418009
22:45809275-45810130,RIBC2,alpha,0.00899982874261626,1.31385650418009
22:46067267-46068689,ATXN10,alpha,0.0457626740311719,0.636001456495745
22:46372817-46373380,WNT7B,alpha,0.0166879347203618,0.484706565596089
22:46448793-46450557,FLJ27365,alpha,0.0610443474090146,0.806584435028703
22:46448793-46450557,C22orf26,alpha,0.0610443474090146,0.806584435028703
22:46545437-46546994,PPARA,alpha,0.0663734907825825,0.806203532274297
22:46645690-46646617,CDPF1,alpha,0.0601231590065722,0.585078022353724
22:46658349-46659135,PKDREJ,alpha,0.0195775513645538,0.744110715042238
22:46663382-46664182,TTC38,alpha,0.045554276491951,0.722082891404143
22:46692171-46692978,GTSE1,alpha,0.0439325834898504,0.569232895372037
22:46731165-46732937,TRMU,alpha,0.0417925227112989,0.60715091073186
22:46933276-46934016,CELSR1,alpha,0.00378801449666555,0.295623338891546
22:46972456-46973435,GRAMD4,alpha,0.025810344733798,0.463807943157805
22:47133623-47134557,CERK,alpha,0.0493160302726031,0.834308275905779
22:47158031-47158840,TBC1D22A,alpha,0.0360623406888974,0.673956514074251
22:50220211-50221719,BRD1,alpha,0.0391113036063279,0.420898216738802
22:50246555-50248066,ZBED4,alpha,0.0802996422727749,0.559868294725266
22:50311631-50312468,CRELD2,alpha,0.0689688936191525,0.908309047577761
22:50311631-50312468,ALG12,alpha,0.0689688936191525,0.908309047577761
22:50353392-50354524,PIM3,alpha,0.0655853879373652,0.473965843394068
22:50585253-50585615,MOV10L1,alpha,0.00843766184338596,0.572970852478523
22:50608134-50608838,PANX2,alpha,0.00835709771818763,0.223787833747202
22:50624031-50624506,TRABD,alpha,0.0461006869615733,0.971428085225825
22:50638850-50639925,SELO,alpha,0.0574909911675833,0.647058257550558
22:50682729-50683843,TUBGCP6,alpha,0.0385824315434717,0.676008339747582
22:50689359-50690029,HDAC10,alpha,0.0297384789080494,0.906175810385971
22:50699215-50700365,MAPK12,alpha,0.0206475817538294,0.691217143835952
22:50708405-50709380,MAPK11,alpha,0.0238524207784539,0.626239277446631
22:50714538-50714948,AL022328.1,alpha,0.00864080723940415,0.362391406159219
22:50745528-50746365,PLXNB2,alpha,0.0289469058967875,1.1273422197066
22:50765060-50766064,DENND6B,alpha,0.0463195887871995,0.786368363411529
22:50780537-50782058,PPP6R2,alpha,0.0341149210199587,0.744353718715524
22:50913149-50913884,SBF1,alpha,0.0377050422638088,0.711968530891593
22:50919746-50920436,ADM2,alpha,0.00582125043400523,0.49270630898753
22:50946008-50947074,LMF2,alpha,0.0965445211986816,0.684242675339763
22:50946008-50947074,NCAPH2,alpha,0.0965445211986816,0.684242675339763
22:50963606-50965027,SCO2,alpha,0.0696255990960312,0.585101389650651
22:50968422-50969007,TYMP,alpha,0.0133657665681202,0.960431481854233
22:50969987-50971048,ODF3B,alpha,0.0190801921609137,0.958766111327216
22:51001136-51002037,SYCE3,alpha,0.048631282102553,0.879167037773246
22:51020546-51021850,CHKB,alpha,0.109990851892,0.755378555614828
22:51038584-51040325,MAPK8IP2,alpha,0.0468169479908396,0.705713394717527
22:51112952-51113961,SHANK3,alpha,0.00708917407609642,0.321469790534903
3:100053058-100054126,NIT2,alpha,0.177588467193895,0.644840343533231
3:100119489-100120883,LNP1,alpha,0.21573665904043,1.06610997082118
3:100119489-100120883,TOMM70A,alpha,0.21573665904043,1.06610997082118
3:100210844-100211737,TMEM45A,alpha,0.160151070396164,1.40743840360521
3:100427771-100429132,TFG,alpha,0.178663843514644,1.31359101031341
3:10052484-10053186,EMC3,alpha,0.0950138966081848,0.625824993442501
3:10067620-10068469,FANCD2,alpha,0.0403529665324056,0.521485239072606
3:100712086-100712494,ABI3BP,alpha,0.0168333065411505,1.47920156581242
3:101231094-101232518,SENP7,alpha,0.0731702330282151,1.26457105052927
3:101280287-101281550,TRMT10C,alpha,0.078359256724197,0.934158397284361
3:101292414-101293959,PCNP,alpha,0.195483081815073,0.880879476302062
3:101394914-101396346,ZBTB11,alpha,0.285668758207646,1.03279742452872
3:101404992-101406219,RPL24,alpha,0.137878231685918,0.802478396771636
3:101443167-101444204,CEP97,alpha,0.166324308213021,1.14791839790306
3:101497663-101498805,NXPE3,alpha,0.163182494906828,0.994148461939865
3:101567774-101569081,NFKBIZ,alpha,0.291976863558886,1.00813542807678
3:10157047-10158027,BRK1,alpha,0.0733453357310618,0.825576847252843
3:10183090-10184091,VHL,alpha,0.0772296707825337,0.788065711389882
3:10206194-10207181,IRAK2,alpha,0.0747253363575675,0.726774049727274
3:10289766-10290683,TATDN2,alpha,0.130796091730182,1.13383409700713
3:10334417-10335046,GHRL,alpha,0.00957249992825195,1.81878709538861
3:10362385-10363118,SEC13,alpha,0.0842768277130087,0.893750919771532
3:105084956-105087288,ALCAM,alpha,0.35925747450319,0.768729785453458
3:10546854-10547734,ATP2B2,alpha,0.00715398177168671,1.94762256935609
3:105587201-105588509,CBLB,alpha,0.333610039996946,1.02319155200201
3:107241428-107242997,BBX,alpha,0.245918193742934,0.934588632274615
3:107809250-107810817,CD47,alpha,0.182753012151021,0.766691952182802
3:107940775-107941899,IFT57,alpha,0.204675551667303,0.90007541134379
3:108015056-108015519,HHLA2,alpha,0.00882819620581422,0.50819981108664
3:108247572-108248132,MYH15,alpha,0.00378801449666555,0.295623338891546
3:108307944-108309053,KIAA1524,alpha,0.140804613332528,0.75494062653605
3:108307944-108309053,DZIP3,alpha,0.140804613332528,0.75494062653605
3:108476283-108476574,RETNLB,alpha,0.00164270157491141,2.37706040786239
3:10857700-10858299,SLC6A11,alpha,0.00319433473821911,1.18767388883124
3:109055153-109055768,DPPA4,alpha,0.00627659249202378,3.31930571958223
3:11033727-11034691,SLC6A1,alpha,0.0103535686531085,1.36723668243851
3:110789798-110791342,PVRL3,alpha,0.258693750718653,0.788768219677061
3:111393007-111394024,PLCXD2,alpha,0.142731024428656,0.78185559895522
3:111578081-111579783,PHLDB2,alpha,0.108742154845562,0.491601148489762
3:111697384-111698375,ABHD10,alpha,0.145533042827289,0.596562940662729
3:111717487-111719105,TAGLN3,alpha,0.0699286290011718,1.66912355234469
3:111761548-111762209,TMPRSS7,alpha,0.0242009379952607,1.16552659822036
3:111804907-111805673,C3orf52,alpha,0.0915849036147313,0.737382079477193
3:112012201-112013457,SLC9C1,alpha,0.0862943072207403,0.96659176013712
3:112051641-112053036,CD200,alpha,0.125537008195407,1.25853323195566
3:112279962-112281458,SLC35A5,alpha,0.256541403676538,0.680326396793465
3:112279962-112281458,ATG3,alpha,0.256541403676538,0.680326396793465
3:11267110-11268041,HRH1,alpha,0.0121994156240381,1.08928920228186
3:112709549-112710496,GTPBP8,alpha,0.140323010558496,0.74824881888251
3:112737936-112738827,C3orf17,alpha,0.174220811729987,0.998978984039662
3:112930095-112931680,BOC,alpha,0.119782253645879,0.743301578972412
3:11313627-11314430,ATG7,alpha,0.0742437335835355,0.715062252302823
3:113159978-113160637,WDR52,alpha,0.0393109788363014,1.0733800510576
3:113233371-113234500,SPICE1,alpha,0.099926244903311,0.715241676137176
3:113250955-113252663,SIDT1,alpha,0.0965252946030289,1.12149607959491
3:113414759-113415935,KIAA2018,alpha,0.237904361098351,1.08190072155042
3:113464002-113466508,NAA50,alpha,0.250618580544524,0.697283305693618
3:113464002-113466508,ATP6V1A,alpha,0.250618580544524,0.697283305693618
3:113557442-113558119,GRAMD1C,alpha,0.0806814543259559,0.94534937672964
3:113666185-113667575,ZDHHC23,alpha,0.176525470924979,0.820878504291552
3:113775006-113776024,KIAA1407,alpha,0.150462929529181,0.826645603748935
3:113775006-113776024,QTRTD1,alpha,0.150462929529181,0.826645603748935
3:113898386-113898798,DRD3,alpha,0.00870036279179174,1.98967636614653
3:114865483-114867061,ZBTB20,alpha,0.4325030195134,0.861256050607815
3:115342060-115343074,GAP43,alpha,0.0227508775299621,1.12714466358536
3:11760158-11762334,VGLL4,alpha,0.231702986800052,0.594575325169954
3:117715385-117716677,LSAMP,alpha,0.0445876007778424,1.65247774374598
3:118753029-118754125,IGSF11,alpha,0.0845675713545859,1.4206409054374
3:118864209-118865091,C3orf30,alpha,0.00898407231300822,2.71280367604612
3:11887728-11888653,TAMM41,alpha,0.102768592258679,0.929575447424698
3:118959055-118960017,B4GALT4,alpha,0.152690588553292,1.09146691089479
3:119012634-119014163,ARHGAP31,alpha,0.0546679641961398,1.41544109892268
3:119182060-119183020,TMEM39A,alpha,0.132813571237913,1.19256472111738
3:119187446-119188532,POGLUT1,alpha,0.0888424407684861,1.31211923226481
3:119216895-119217794,TIMMDC1,alpha,0.143112836481837,1.06519161550193
3:119278393-119278658,CD80,alpha,0.00475122004472951,0.625185194585461
3:119298141-119299278,ADPRH,alpha,0.103765092643117,1.22235936854387
3:119316338-119316874,PLA1A,alpha,0.00765134097532674,0.964214058617901
3:119395616-119396697,COX17,alpha,0.0766202345944792,0.912844642887359
3:119421541-119422210,MAATS1,alpha,0.12198712212002,0.807676197539334
3:119812704-119814705,GSK3B,alpha,0.410202231898254,0.89541688267746
3:119963097-119963471,GPR156,alpha,0.00899982874261626,1.31385650418009
3:120067524-120068534,LRRC58,alpha,0.184819542924735,0.899523058904217
3:120169103-120170131,FSTL1,alpha,0.0357313618788567,1.04013703519054
3:120314731-120315710,NDUFB4,alpha,0.0949876358921712,0.702876506541907
3:120400902-120401553,HGD,alpha,0.0531478438920482,1.14891340092788
3:120460827-120461934,RABL3,alpha,0.160951365716673,1.00429246939354
3:120460827-120461934,GTF2E1,alpha,0.160951365716673,1.00429246939354
3:120626547-120628124,STXBP5L,alpha,0.258812861823428,0.910831472761554
3:121264506-121265389,POLQ,alpha,0.0497241030417975,1.52203284396943
3:121311727-121312595,FBXO40,alpha,0.0144200405277879,1.28289594363196
3:121467978-121468991,GOLGB1,alpha,0.193698572373689,1.22007869091647
3:121553523-121554614,IQCB1,alpha,0.175658585931722,0.810434934035529
3:121553523-121554614,EAF2,alpha,0.175658585931722,0.810434934035529
3:121740593-121741333,ILDR1,alpha,0.03277346737303,1.96840994826504
3:121902371-121904223,CASR,alpha,0.0115041631675826,1.96824590549165
3:12199785-12200977,TIMP4,alpha,0.0179033369304262,1.30444683590273
3:122101766-122102284,CCDC58,alpha,0.0553141653866131,0.887720400249096
3:122102750-122103508,FAM162A,alpha,0.200223797573397,0.892272694138431
3:122134770-122135487,WDR5B,alpha,0.0880280772072554,1.00986836238296
3:122232822-122233993,KPNA1,alpha,0.156485543382047,0.599001777180677
3:122282620-122283790,DTX3L,alpha,0.11004168513514,1.29659762249268
3:122282620-122283790,PARP9,alpha,0.11004168513514,1.29659762249268
3:122296188-122297090,PARP15,alpha,0.00842190541377791,1.16377996144177
3:122397907-122400211,PARP14,alpha,0.0986758596679858,1.02978433492328
3:122512329-122513229,HSPBAP1,alpha,0.0582825641788453,0.577843613614257
3:122513543-122514548,DIRC2,alpha,0.0893590265677786,0.727208108155341
3:122745597-122747661,SEMA5B,alpha,0.0398030858967388,0.993791983198348
3:122785620-122786724,PDIA5,alpha,0.0890718468805177,1.11350167875657
3:122920268-122921283,SEC22A,alpha,0.145745004320826,1.01069510619533
3:123167605-123169205,ADCY5,alpha,0.0252394555253203,1.75243732584834
3:12329070-12330599,PPARG,alpha,0.0212955649214608,1.19144849739923
3:123303273-123304678,PTPLB,alpha,0.21662277062934,0.83657606093434
3:123602997-123603615,MYLK,alpha,0.069026667194382,0.648631829612852
3:123679670-123680494,CCDC14,alpha,0.111003108706046,0.924075102962556
3:124303281-124304068,KALRN,alpha,0.0292201111315987,1.41479427018962
3:124448884-124449950,UMPS,alpha,0.0502844879638698,0.836901808027889
3:124605022-124606644,ITGB5,alpha,0.139937728339271,0.742905942162979
3:124652897-124654121,MUC13,alpha,0.0253620367961402,1.17533510547563
3:124774374-124775279,HEG1,alpha,0.066033695875023,0.307123304376175
3:124930679-124932084,SLC12A8,alpha,0.0491776925721752,1.15742345722926
3:125093428-125095547,ZNF148,alpha,0.154574888715527,0.551343948723516
3:125238574-125239469,SNX4,alpha,0.085903772858312,0.980920497168085
3:12525413-12526511,TSEN2,alpha,0.0873257906304393,0.720699229414077
3:125313932-125314866,OSBPL11,alpha,0.138377372866716,1.03514000290494
3:125802357-125803389,SLC41A3,alpha,0.109799992759545,1.07790235120346
3:12586726-12587472,C3orf83,alpha,0.0236545275256384,0.669132228973648
3:125899295-125900485,ALDH1L1,alpha,0.00667763114085742,1.2880908646341
3:12598105-12599052,MKRN2,alpha,0.126967748276781,0.707047044757386
3:126075957-126076846,KLF15,alpha,0.0600005777357523,0.696588286364817
3:126113474-126114081,CCDC37,alpha,0.00522231853235611,1.68602825161809
3:126193913-126195423,ZXDC,alpha,0.161452195086357,0.736280542111878
3:126242829-126243627,CHST13,alpha,0.0157685282950774,1.5007920159005
3:126373401-126374192,TXNRD3,alpha,0.082483502174106,0.708559969461457
3:126422533-126423772,CHCHD6,alpha,0.100829894898987,0.62707309986494
3:12704896-12706153,RAF1,alpha,0.150960288732821,0.796183727525571
3:127308877-127310246,TPRA1,alpha,0.141515622218591,0.682369032845563
3:127316839-127317586,MCM2,alpha,0.0937950242320758,0.800712590060296
3:127347634-127349232,PODXL2,alpha,0.0633017373151832,0.671691160855028
3:127390971-127392642,ABTB1,alpha,0.115791093753195,0.794147774801419
3:127541134-127542401,MGLL,alpha,0.0302515945412975,0.626454362106406
3:127633925-127634813,KBTBD12,alpha,0.0123009883220472,0.942872719905852
3:127770599-127771573,SEC61A1,alpha,0.112239519488922,1.00529012321145
3:127842356-127843179,RUVBL1,alpha,0.114022340741419,1.23927961518068
3:127871809-127872920,EEFSEC,alpha,0.0776622222905835,0.621530806622749
3:128208052-128209306,GATA2,alpha,0.019572299221351,0.824271697003503
3:12837810-12838814,CAND2,alpha,0.0514736294579207,1.42856301841347
3:128399353-128400280,RPN1,alpha,0.115530174781947,1.01245508797392
3:128444691-128445854,RAB7A,alpha,0.109139723328351,0.696630510451462
3:128597633-128598809,ACAD9,alpha,0.0552283491182121,0.820708042645557
3:128690237-128690936,RP11-723O4.6,alpha,0.0171065117759616,2.22275214909256
3:128712119-128713232,KIAA1257,alpha,0.060814941296983,1.0157014373418
